250934	1	Potions	Spellblasting Potion	1251923	Spellblasting Potion	Spellblasting Potion | Use: Increases Spell Damage by 16 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 25
250935	1	Potions	Greater Spellblasting Potion	1251924	Greater Spellblasting Potion	Greater Spellblasting Potion | Use: Increases Spell Damage by 23 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 35
250936	1	Potions	Superior Spellblasting Potion	1251931	Superior Spellblasting Potion	Superior Spellblasting Potion | Use: Increases Spell Damage by 33 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 45
250937	1	Potions	Major Spellblasting Potion	1251932	Major Spellblasting Potion	Major Spellblasting Potion | Use: Increases Spell Damage by 47 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 55
250938	1	Potions	Minor Frenzy Potion	1251933	Minor Frenzy Potion	Minor Frenzy Potion | Use: Increases Attack Power by 12 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 5
250939	1	Potions	Lesser Frenzy Potion	1251935	Lesser Frenzy Potion	Lesser Frenzy Potion | Use: Increases Attack Power by 18 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 15
250940	1	Potions	Frenzy Potion	1251936	Frenzy Potion	Frenzy Potion | Use: Increases Attack Power by 28 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 25
250941	1	Potions	Greater Frenzy Potion	1251937	Greater Frenzy Potion	Greater Frenzy Potion | Use: Increases Attack Power by 40 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 35
250942	1	Potions	Superior Frenzy Potion	1251938	Superior Frenzy Potion	Superior Frenzy Potion | Use: Increases Attack Power by 56 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 45
250943	1	Potions	Major Frenzy Potion	1251940	Major Frenzy Potion	Major Frenzy Potion | Use: Increases Attack Power by 80 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 55
250944	1	Potions	Minor Mender's Potion	1251942	Minor Mender's Potion	Minor Mender's Potion | Use: Increases Spell Healing by 13 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 5
250945	1	Potions	Lesser Mender's Potion	1251944	Lesser Mender's Potion	Lesser Mender's Potion | Use: Increases Spell Healing by 20 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 15
250946	1	Potions	Mender's Potion	1251945	Mender's Potion	Mender's Potion | Use: Increases Spell Healing by 31 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 25
250947	1	Potions	Greater Mender's Potion	1251946	Greater Mender's Potion	Greater Mender's Potion | Use: Increases Spell Healing by 44 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 35
250948	1	Potions	Superior Mender's Potion	1251947	Superior Mender's Potion	Superior Mender's Potion | Use: Increases Spell Healing by 62 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 45
250949	1	Potions	Major Mender's Potion	1251948	Major Mender's Potion	Major Mender's Potion | Use: Increases Spell Healing by 88 for 30 sec. (2 |4Min:Min; Cooldown) | Requires Level 55
250950	1	Potions	Potion of Venomous Blood	1251986	Venomous Blood	Potion of Venomous Blood | Use: Gain 10 doses of Venomous Blood. Whenever you suffer Bleed damage, one dose is spread to a nearby enemy within 8 yds. Lasts up to 20 sec.    Venomous Blood deals 325 Nature damage per dose when it expires. (2 |4Min:Min; Cooldown) | Requires Level 30
250951	1	Potions	Caustic Smog Potion	1252525	Caustic Smog Potion	Caustic Smog Potion | Use: Throw a fragile concoction at the target area, revealing a cloud of Caustic Smog for 12 sec. Enemies standing within the cloud suffer 31 to 36 Nature damage every 1 sec. (2 |4Min:Min; Cooldown) | Requires Level 45
250952	1	Potions	Disorienting Smog Potion	1252544	Disorienting Smog Potion	Disorienting Smog Potion | Use: Throw a fragile concoction at the target area, revealing a cloud of Disorienting Smog for 8 sec. Enemies standing within the cloud have their Hit Chance reduced by 10%. Ineffective against targets above level 10. (2 |4Min:Min; Cooldown) | Requires Level 45
250953	1	Potions	Dragonfire Potion	1252554	Dragonfire Potion	Dragonfire Potion | Use: Unleash a belch of dragonfire, dealing 285 Fire damage instantly in a narrow cone in front of you. Affected targets will suffer 35 additional damage every 2 sec for 8 sec. (2 |4Min:Min; Cooldown) | Requires Level 35
250954	1	Potions	Potion of Elemental Purging	1252558	Potion of Elemental Purging	Potion of Elemental Purging | Use: Increases Spell Damage by 105 against Elementals.  Lasts 5 min. (2 |4Min:Min; Cooldown) | Requires Level 40
250955	1	Potions	Potion of Beast Slaying	1252559	Potion of Beast Slaying	Potion of Beast Slaying | Use: Increases Attack Power by 180 against Beasts.  Lasts 5 min. (2 |4Min:Min; Cooldown) | Requires Level 40
251525	8	Other	Savory Whimsyfin Delight	1252576	Savory Whimsyfin Delight	Savory Whimsyfin Delight | Use: Eat me. (10 |4Sec:Sec; Cooldown)
251917	8	Other	Falorne's Homemade Tart	433	Food	Falorne's Homemade Tart | Binds when picked up | Use: Restores 58 health over 18 sec.  Must remain seated while eating.
252022	5	Food & Drink	Galestrider Jerky	433	Food	Galestrider Jerky | Use: Restores 58 health over 18 sec.  Must remain seated while eating.
252023	5	Food & Drink	Zaalanarr Sharp	433	Food	Zaalanarr Sharp | Use: Restores 58 health over 18 sec.  Must remain seated while eating.
252026	5	Food & Drink	Gustberry Pie	434	Food	Gustberry Pie | Use: Restores 234 health over 21 sec.  Must remain seated while eating. (1 |4Sec:Sec; Cooldown) | Duration: 14 |4day:days; | Requires Level 5
252027	5	Food & Drink	Gustberry Juice	431	Drink	Gustberry Juice | Use: Restores 420 mana over 21 sec.  Must remain seated while drinking. (1 |4Sec:Sec; Cooldown) | Requires Level 5
252028	5	Food & Drink	Fresh Gustberry Bread	433	Food	Fresh Gustberry Bread | Use: Restores 58 health over 18 sec.  Must remain seated while eating.
252029	5	Food & Drink	Hippogryph Flank	434	Food	Hippogryph Flank | Use: Restores 234 health over 21 sec.  Must remain seated while eating. (1 |4Sec:Sec; Cooldown) | Duration: 14 |4day:days; | Requires Level 5
252030	5	Food & Drink	Pungent Skycheddar	434	Food	Pungent Skycheddar | Use: Restores 234 health over 21 sec.  Must remain seated while eating. | Requires Level 5
252031	5	Food & Drink	Crisp Spring Water	430	Drink	Crisp Spring Water | Use: Restores 145 mana over 18 sec.  Must remain seated while drinking.
252032	5	Food & Drink	Red Delicious Stormapple	434	Food	Red Delicious Stormapple | Use: Restores 234 health over 21 sec.  Must remain seated while eating. (1 |4Sec:Sec; Cooldown) | Requires Level 5
252436	6	Permanent	Mystic Medium Armor Kit	1254742	Armor +16, Spell Power +2	Mystic Medium Armor Kit | Requires Level 15
252437	6	Permanent	Forceful Medium Armor Kit	1254740	Armor +16, Attack Power +4	Forceful Medium Armor Kit | Requires Level 15
252438	6	Permanent	nil	nil	nil	
252452	6	Permanent	Mystic Heavy Armor Kit	1254750	Mystic Heavy Armor Kit	Mystic Heavy Armor Kit | Requires Level 30
252453	6	Permanent	Forceful Heavy Armor Kit	1254748	Forceful Heavy Armor Kit	Forceful Heavy Armor Kit | Requires Level 30
252454	6	Permanent	nil	nil	nil	
252462	6	Permanent	Mystic Thick Armor Kit	1254767	Mystic Thick Armor Kit	Mystic Thick Armor Kit | Requires Level 40
252463	6	Permanent	Forceful Thick Armor Kit	1254768	Forceful Thick Armor Kit	Forceful Thick Armor Kit | Requires Level 40
252464	6	Permanent	nil	nil	nil	
252487	6	Permanent	Mystic Rugged Armor Kit	1254770	Mystic Rugged Armor Kit	Mystic Rugged Armor Kit | Requires Level 50
252488	6	Permanent	Forceful Rugged Armor Kit	1254772	Forceful Rugged Armor Kit	Forceful Rugged Armor Kit | Requires Level 50
252489	6	Permanent	nil	nil	nil	
252683	5	Food & Drink	nil	nil	nil	
255663	8	Other	Windstone	1259231	Infusion of Wind	Windstone | Use: Restores 21 to 59 mana and 32 to 88 health. This item cannot be used outside of Skywall. (2 |4Min:Min; Cooldown) | "A small glowing stone empowered with the magical essence of Skywall. It is often used as both a currency and a source of magical energy on Zephras Isle." || DESC: Restores 21 to 59 mana and 32 to 88 health. This item cannot be used outside of Skywall.
260236	8	Other	Scribbled Directions to Sulfur Vents	nil	nil	Scribbled Directions to Sulfur Vents | Quest Item | Unique | "A hastily-scrawled list of locations for prospecting." | <This item can be read>
260623	5	Food & Drink	Candied Fruit Sampler	1127	Food	Candied Fruit Sampler | Use: Restores 841 health over 27 sec.  Must remain seated while eating. | Requires Level 25
260624	5	Food & Drink	Pristine Peach	1129	Food	Pristine Peach | Use: Restores 1,338 health over 30 sec.  Must remain seated while eating. | Requires Level 35
260625	5	Food & Drink	Garnished Rice Cake	1129	Food	Garnished Rice Cake | Use: Restores 1,338 health over 30 sec.  Must remain seated while eating. | Requires Level 35
260627	5	Food & Drink	Savory Shen'dralar Steak	1131	Food	Savory Shen'dralar Steak | Use: Restores 2,065 health over 30 sec.  Must remain seated while eating. | Requires Level 45
260628	5	Food & Drink	Stuffed Pumpkin	1131	Food	Stuffed Pumpkin | Use: Restores 2,065 health over 30 sec.  Must remain seated while eating. | Requires Level 45
260629	5	Food & Drink	Spectral Spirits	11007	Weak Alcohol	Spectral Spirits | Use: A fairly weak alcoholic beverage. (10 |4Sec:Sec; Cooldown)
260631	5	Food & Drink	Arcane Wine	11008	Standard Alcohol	Arcane Wine | Use: A typical alcoholic beverage. (10 |4Sec:Sec; Cooldown)
260632	5	Food & Drink	Slushberry Brandy	11008	Standard Alcohol	Slushberry Brandy | Use: A typical alcoholic beverage. (10 |4Sec:Sec; Cooldown)
260633	5	Food & Drink	Sip of Lemonale	11009	Strong Alcohol	Sip of Lemonale | Use: A strong alcoholic beverage. (10 |4Sec:Sec; Cooldown)
260792	0	Explosives	SAF-T Dynamite	1269155	SAF-T Dynamite	SAF-T Dynamite | "Easy to throw, and SAF-T too!"
260793	0	Explosives	SAF-T Copper Bomb	1269161	SAF-T Copper Bomb	SAF-T Copper Bomb | "SAF-T Brand bombs *almost* never blow up in your hands (or your paws!)"
260795	0	Explosives	EZ-Thro Copper Bomb XL	1269192	EZ-Thro Copper Bomb XL	EZ-Thro Copper Bomb XL | Use: Inflicts 43 to 59 Fire damage and stuns targets in a 5 yard radius for 1 sec. Any damage will break the effect.
260797	0	Explosives	SAF-T Bronze Bomb	1269216	SAF-T Bronze Bomb	SAF-T Bronze Bomb | Use: Inflicts 74 to 99 Fire damage and stuns targets in a 3 yard radius for 2 sec.  Any damage will break the effect.
260798	0	Explosives	SAF-T Jumbo Dynamite	1269264	SAF-T Jumbo Dynamite	SAF-T Jumbo Dynamite | "If it's easy to throw, it's not SAF-T!"
260800	0	Explosives	Shafety Sheep	1269265	Shafety Sheep	Shafety Sheep | "Guaranteed to blow up only where it's SAF!"
260803	0	Explosives	EZ-Thro Grenade	1269270	EZ-Thro Grenade	EZ-Thro Grenade | "Who needs safety when it's this easy to throw?"
260805	0	Explosives	SAF-T Bomb	1269272	SAF-T Bomb	SAF-T Bomb | "S. A. F. T. B. O. M. B. SAF-T. Bomb."
260807	8	Other	Compact Critter Carrier	1318024	Compact Critter Carrier	Compact Critter Carrier | Use: Place a Compact Critter Carrier for 3 min that allows Hunters in your group to access their stabled pets. (30 |4Min:Min; Cooldown) | Classes: Hunter | Requires Level 40 || DESC: Place a Compact Critter Carrier for 3 min that allows Hunters in your group to access their stabled pets.
260809	0	Explosives	Tru-Trigger Frag Bomb	1269278	Tru-Trigger Frag Bomb	Tru-Trigger Frag Bomb | "Tru-Trigger frags enemies, not in your hands."
260814	0	Explosives	SAF-T Clever Dynamite	1269282	SAF-T Clever Dynamite	SAF-T Clever Dynamite | "SAF-T isn't dense. It's clever!"
260816	0	Explosives	EZ-Thro Thorium Grenade	1269330	EZ-Thro Thorium Grenade	EZ-Thro Thorium Grenade | "Anyone can use grenades with EZ-Thro!"
260817	0	Explosives	EZ-Thro Dark Bomb	1269334	EZ-Thro Dark Bomb	EZ-Thro Dark Bomb | "So EZ, you can Thro it in the dark."
260818	0	Explosives	EZ-Thro Mana Bomb	1269337	EZ-Thro Mana Bomb	EZ-Thro Mana Bomb | Use: Burns 675 to 1,125 mana from those in the blast radius and does 50% of the mana drained in damage to the target.  Also Silences targets in the blast for 5 sec.
260822	14	Devices	Ultrasafe Rechargeable Battery	1270940	Ultrasafe Rechargeable Battery	Ultrasafe Rechargeable Battery | Requires Level 60
260827	14	Devices	Stealthman 52	1271266	Stealth Field	Stealthman 52 | Requires Level 55 | Requires Engineering (250) | "Used by real secret agents."
262345	8	Other	nil	nil	nil	
262433	5	Food & Drink	Ketharas' Hyjal Stew	1269354	Ketharas' Hyjal Stew	Ketharas' Hyjal Stew | Binds when picked up | Use: Restores 4,240 health and 4,240 mana over 30 sec. Must remain seated while eating.
262767	8	Other	nil	nil	nil	
262887	8	Other	Sealed Apprentice's Writ	1269670	Open Letter	Sealed Apprentice's Writ | Use: Tear open the envelope to reveal the writ. The resulting order will be for an Apprentice craftsman. | Requires Level 10 | "A pending crafting order intercepted in transit. Perhaps you can be the means to its end." || DESC: Tear open the envelope to reveal the writ. The resulting order will be for an Apprentice craftsman.
262888	8	Other	Sealed Journeyman's Writ	1269671	Open Letter	Sealed Journeyman's Writ | Use: Tear open the envelope to reveal the writ. The resulting order will be for a Journeyman craftsman. | Requires Level 10 | "A pending crafting order intercepted in transit. Perhaps you can be the means to its end." || DESC: Tear open the envelope to reveal the writ. The resulting order will be for a Journeyman craftsman.
262889	8	Other	Sealed Expert's Writ	1269673	Open Letter	Sealed Expert's Writ | Use: Tear open the envelope to reveal the writ. The resulting order will be for an Expert craftsman. | Requires Level 10 | "A pending crafting order intercepted in transit. Perhaps you can be the means to its end." || DESC: Tear open the envelope to reveal the writ. The resulting order will be for an Expert craftsman.
262890	8	Other	Sealed Artisan's Writ	1269675	Open Letter	Sealed Artisan's Writ | Use: Tear open the envelope to reveal the writ. The resulting order will be for an Artisan craftsman. | Requires Level 10 | "A pending crafting order intercepted in transit. Perhaps you can be the means to its end." || DESC: Tear open the envelope to reveal the writ. The resulting order will be for an Artisan craftsman.
263507	5	Food & Drink	nil	nil	nil	
263509	5	Food & Drink	Skywall Souffle	1248377	Nutritious Food	Skywall Souffle | Use: Restores 58 health over 18 sec.  Must remain seated while eating. If you spend at least 10 seconds eating you will become well fed and gain 1 Stamina for 15 min. Additionally, experience gained from kills is increased by 5%. (1 |4Sec:Sec; Cooldown) | Requires Level 5
263512	5	Food & Drink	Pincer Bites	1248379	Nutritious Food	Pincer Bites | Use: Restores 58 health over 18 sec.  Must remain seated while eating. If you spend at least 10 seconds eating you will become well fed and gain 1 Intellect for 15 min. Additionally, experience gained from kills is increased by 5%. (1 |4Sec:Sec; Cooldown) | Requires Level 5
264011	8	Other	Craftsman's Writ: Elixir of Ogre's Strength	nil	nil	Craftsman's Writ: Elixir of Ogre's Strength | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264012	8	Other	Craftsman's Writ: Elixir of Wisdom	nil	nil	Craftsman's Writ: Elixir of Wisdom | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264013	8	Other	Craftsman's Writ: Lesser Mana Potion	nil	nil	Craftsman's Writ: Lesser Mana Potion | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264014	8	Other	Craftsman's Writ: Shadow Protection Potion	nil	nil	Craftsman's Writ: Shadow Protection Potion | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264015	8	Other	Craftsman's Writ: Free Action Potion	nil	nil	Craftsman's Writ: Free Action Potion | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264016	8	Other	Craftsman's Writ: Elixir of Lesser Agility	nil	nil	Craftsman's Writ: Elixir of Lesser Agility | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264017	8	Other	Craftsman's Writ: Lesser Troll's Blood Elixir	nil	nil	Craftsman's Writ: Lesser Troll's Blood Elixir | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264018	8	Other	Craftsman's Writ: Elixir of Defense	nil	nil	Craftsman's Writ: Elixir of Defense | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264019	8	Other	Craftsman's Writ: Draught of Water Breathing	nil	nil	Craftsman's Writ: Draught of Water Breathing | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264020	8	Other	Craftsman's Writ: Pearl-Handled Dagger	nil	nil	Craftsman's Writ: Pearl-Handled Dagger | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264021	8	Other	Craftsman's Writ: Golden Rod	nil	nil	Craftsman's Writ: Golden Rod | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264022	8	Other	Craftsman's Writ: Iridescent Hammer	nil	nil	Craftsman's Writ: Iridescent Hammer | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264023	8	Other	Craftsman's Writ: Silver Skeleton Key	nil	nil	Craftsman's Writ: Silver Skeleton Key | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264024	8	Other	Craftsman's Writ: Heavy Bronze Mace	nil	nil	Craftsman's Writ: Heavy Bronze Mace | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264025	8	Other	Craftsman's Writ: Rough Bronze Leggings	nil	nil	Craftsman's Writ: Rough Bronze Leggings | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264026	8	Other	Craftsman's Writ: Green Iron Gauntlets	nil	nil	Craftsman's Writ: Green Iron Gauntlets | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264027	8	Other	Craftsman's Writ: Big Bronze Knife	nil	nil	Craftsman's Writ: Big Bronze Knife | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264028	8	Other	Craftsman's Writ: Green Iron Boots	nil	nil	Craftsman's Writ: Green Iron Boots | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264029	8	Other	Craftsman's Writ: Ornate Spyglass	nil	nil	Craftsman's Writ: Ornate Spyglass | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264030	8	Other	Craftsman's Writ: Explosive Sheep	nil	nil	Craftsman's Writ: Explosive Sheep | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264031	8	Other	Craftsman's Writ: Moonsight Rifle	nil	nil	Craftsman's Writ: Moonsight Rifle | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264032	8	Other	Craftsman's Writ: Minor Recombobulator	nil	nil	Craftsman's Writ: Minor Recombobulator | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264033	8	Other	Craftsman's Writ: Practice Lock	nil	nil	Craftsman's Writ: Practice Lock | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264034	8	Other	Craftsman's Writ: Shadow Goggles	nil	nil	Craftsman's Writ: Shadow Goggles | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264035	8	Other	Craftsman's Writ: Gnomish Universal Remote	nil	nil	Craftsman's Writ: Gnomish Universal Remote | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264036	8	Other	Craftsman's Writ: Big Bronze Bomb	nil	nil	Craftsman's Writ: Big Bronze Bomb | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264037	8	Other	Craftsman's Writ: Crafted Solid Shot	nil	nil	Craftsman's Writ: Crafted Solid Shot | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264038	8	Other	Craftsman's Writ: Heavy Leather Ball	nil	nil	Craftsman's Writ: Heavy Leather Ball | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264039	8	Other	Craftsman's Writ: Fine Leather Pants	nil	nil	Craftsman's Writ: Fine Leather Pants | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264040	8	Other	Craftsman's Writ: Herbalist's Gloves	nil	nil	Craftsman's Writ: Herbalist's Gloves | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264041	8	Other	Craftsman's Writ: Dark Leather Tunic	nil	nil	Craftsman's Writ: Dark Leather Tunic | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264042	8	Other	Craftsman's Writ: Pilferer's Gloves	nil	nil	Craftsman's Writ: Pilferer's Gloves | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264043	8	Other	Craftsman's Writ: Heavy Quiver	nil	nil	Craftsman's Writ: Heavy Quiver | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264044	8	Other	Craftsman's Writ: Dark Leather Shoulders	nil	nil	Craftsman's Writ: Dark Leather Shoulders | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264045	8	Other	Craftsman's Writ: Barbaric Gloves	nil	nil	Craftsman's Writ: Barbaric Gloves | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264046	8	Other	Craftsman's Writ: Red Whelp Gloves	nil	nil	Craftsman's Writ: Red Whelp Gloves | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264047	8	Other	Craftsman's Writ: Lesser Wizard's Robe	nil	nil	Craftsman's Writ: Lesser Wizard's Robe | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264048	8	Other	Craftsman's Writ: Blue Overalls	nil	nil	Craftsman's Writ: Blue Overalls | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264049	8	Other	Craftsman's Writ: Azure Silk Hood	nil	nil	Craftsman's Writ: Azure Silk Hood | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264050	8	Other	Craftsman's Writ: Small Silk Pack	nil	nil	Craftsman's Writ: Small Silk Pack | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264051	8	Other	Craftsman's Writ: Phoenix Pants	nil	nil	Craftsman's Writ: Phoenix Pants | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264052	8	Other	Craftsman's Writ: Red Woolen Boots	nil	nil	Craftsman's Writ: Red Woolen Boots | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264053	8	Other	Craftsman's Writ: Colorful Kilt	nil	nil	Craftsman's Writ: Colorful Kilt | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264054	8	Other	Craftsman's Writ: Greater Adept's Robe	nil	nil	Craftsman's Writ: Greater Adept's Robe | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264055	8	Other	Craftsman's Writ: Spider Silk Slippers	nil	nil	Craftsman's Writ: Spider Silk Slippers | |cFFF5EB2EJourneyman|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264056	8	Other	Craftsman's Writ: Frost Protection Potion	nil	nil	Craftsman's Writ: Frost Protection Potion | |cFFF5EB2EExpert|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264057	8	Other	Craftsman's Writ: Lesser Invisibility Potion	nil	nil	Craftsman's Writ: Lesser Invisibility Potion | |cFFF5EB2EExpert|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264058	8	Other	Craftsman's Writ: Lesser Stoneshield Potion	nil	nil	Craftsman's Writ: Lesser Stoneshield Potion | |cFFF5EB2EExpert|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264059	8	Other	Craftsman's Writ: Nature Protection Potion	nil	nil	Craftsman's Writ: Nature Protection Potion | |cFFF5EB2EExpert|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264060	8	Other	Craftsman's Writ: Catseye Draught	nil	nil	Craftsman's Writ: Catseye Draught | |cFFF5EB2EExpert|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264061	8	Other	Craftsman's Writ: Great Rage Potion	nil	nil	Craftsman's Writ: Great Rage Potion | |cFFF5EB2EExpert|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
264062	8	Other	Craftsman's Writ: Mana Potion	nil	nil	Craftsman's Writ: Mana Potion | |cFFF5EB2EExpert|r | This Item Begins a Quest | Requires Level 10 | "A pending crafting order. Acquire the requested items and deliver them to the customer for a reward."
